$$HAR,15:46:05,420279211,-936536094,317711,0,348,342,98040,2259,14732
$$HAR,15:46:08,420278648,-936535949,318904,0,566,342,98040,2258,14732
$$HAR,15:46:11,420278438,-936535794,321937,1152461,1739,343,98042,2257,14726
$$HAR,15:46:14,420278063,-936535710,322907,1152461,657,343,98042,2255,14726
$$HAR,15:46:17,420278024,-936535682,321953,1152461,82,343,98042,2254,14726
$$HAR,15:46:20,420277692,-936535725,320706,14064228,2120,343,98043,2252,14725
$$HAR,15:46:23,420277753,-936535728,319732,9995074,394,344,98042,2251,14724
$$HAR,15:46:26,420277783,-936535696,319574,14010062,303,344,98040,2250,14724
$$HAR,15:46:29,420278103,-936535630,319436,14010062,248,344,98042,2249,14723
$$HAR,15:46:32,420278344,-936535518,319858,14010062,742,344,98040,2247,14727
$$HAR,15:46:35,420278625,-936535419,321291,8973676,563,345,98040,2246,14721
$$HAR,15:46:38,420278900,-936535383,322643,2570459,1663,345,98043,2245,14726
$$HAR,15:46:41,420279166,-936535339,325831,1635960,988,345,98043,2243,14726
$$HAR,15:46:44,420279142,-936535260,326540,1635960,140,346,98040,2242,14723
$$HAR,15:46:47,420279442,-936534984,328851,1635960,1132,346,98042,2241,14723
$$HAR,15:46:50,420279589,-936534909,330965,1635960,406,9999,98042,2240,14725
$$HAR,15:46:53,420279673,-936534814,332116,1635960,406,9999,98040,2238,14724
$$HAR,15:46:56,420279485,-936534272,333010,1635960,1164,347,98040,2237,14723
$$HAR,15:46:59,420279980,-936534051,333750,1635960,460,347,98038,2236,14718
$$HAR,15:47:02,420280379,-936534273,334166,1635960,87,347,98040,2235,14722
$$HAR,15:47:05,420280487,-936534174,332153,7593389,1149,347,98040,2233,14715
$$HAR,15:47:08,420280499,-936534168,331794,7593389,637,348,98040,2232,14720
$$HAR,15:47:11,420280328,-936534215,331331,3402270,111,300,98042,2231,14719
$$HAR,15:47:14,420279952,-936534354,329622,3402270,548,300,98042,2230,14719
$$HAR,15:47:17,420279831,-936534255,332413,2462888,892,300,98040,2228,14718
$$HAR,15:47:20,420279723,-936534199,334179,2462888,317,748,98042,2227,14718
$$HAR,15:47:23,420279571,-936534143,334948,2462888,937,747,98042,2226,14712
$$HAR,15:47:26,420279387,-936533970,335990,2462888,976,746,98045,2225,14712
$$HAR,15:47:29,420278739,-936534399,331877,2462888,474,301,98043,2223,14712
$$HAR,15:47:32,420278380,-936534737,324157,2462888,2599,301,98042,2222,14716
$$HAR,15:47:35,420278225,-936535042,320143,2462888,502,301,98043,2221,14716
$$HAR,15:47:38,420278210,-936535300,319686,2462888,998,301,98043,2220,14716
$$HAR,15:47:41,420278493,-936535432,321972,2462888,631,301,98042,2219,14711
$$HAR,15:47:44,420278547,-936535353,324213,2462888,280,301,98043,2217,14715
$$HAR,15:47:47,420278490,-936535505,326164,2462888,173,302,98042,2216,14710
$$HAR,15:47:50,420278220,-936535538,326354,2462888,314,302,98042,2215,14708
$$HAR,15:47:53,420277863,-936535628,327494,2462888,873,302,98042,2214,14708
$$HAR,15:47:56,420277628,-936535760,328132,6910737,98,302,98040,2213,14707
$$HAR,15:47:59,420277218,-936535847,326009,17496716,2383,302,98042,2212,14707
$$HAR,15:48:02,420277261,-936535794,325324,5934060,1621,302,98042,2210,14706
$$HAR,15:48:05,420277294,-936535781,323221,5934060,980,302,98043,2209,14706
$$HAR,15:48:08,420277397,-936535677,322819,4674163,1206,303,98043,2208,14707
$$HAR,15:48:11,420277388,-936535664,320350,4674163,233,303,98043,2207,14707
$$HAR,15:48:11,420277388,-936535664,320350,4674163,233,303,98043,2206,14700
$$HAR,15:48:11,420277388,-936535664,320350,4674163,233,303,98043,2221,14721
$$HAR,15:48:26,420278275,-936533104,316754,4674163,2107,9999,98043,2233,14647
$$HAR,15:48:29,420280148,-936531450,317077,4674163,3642,1110,98045,2225,14576
$$HAR,15:48:32,420283555,-936531999,321231,4674163,5430,204,98043,2219,14575
$$HAR,15:48:35,420281298,-936531991,311943,4674163,1082,230,98043,2213,14591
$$HAR,15:48:38,420282142,-936532496,308665,4674163,1081,230,98042,2209,14604
$$HAR,15:48:41,420282978,-936533290,304449,4674163,2074,230,98045,2205,14622
$$HAR,15:48:44,420282428,-936533977,327859,1039189,674,357,98042,2202,14635
$$HAR,15:48:47,420282746,-936533992,323040,1039189,989,358,98043,2199,14643
$$HAR,15:48:50,420282523,-936534151,316199,10814784,1943,358,98042,2197,14652
$$HAR,15:48:53,420282708,-936534259,311628,10814784,1402,358,98042,2195,14655
$$HAR,15:48:56,420282941,-936534247,310586,10814784,1225,359,98042,2193,14659
$$HAR,15:48:59,420282724,-936534194,311625,10814784,556,359,98045,2191,14664
$$HAR,15:49:02,420282487,-936534164,312199,10814784,368,359,98045,2190,14669
$$HAR,15:49:05,420282406,-936534327,313330,10814784,1352,360,98045,2188,14673
$$HAR,15:49:08,420281910,-936534311,317173,10814784,235,360,98045,2187,14668
$$HAR,15:49:11,420281559,-936534511,320505,10814784,498,360,98047,2185,14677
$$HAR,15:49:14,420280954,-936534677,324184,10814784,294,361,98047,2184,14675
$$HAR,15:49:17,420280256,-936534836,326021,10814784,1252,361,98043,2183,14675
$$HAR,15:49:20,420279841,-936534929,325059,10814784,695,361,98043,2181,14674
$$HAR,15:49:23,420279938,-936534850,321983,10814784,1038,362,98043,2180,14679
$$HAR,15:49:26,420279823,-936534773,321063,10814784,468,362,98042,2179,14678
$$HAR,15:49:29,420279977,-936534772,319698,10814784,1033,362,98040,2177,14676
$$HAR,15:49:32,420280037,-936534981,318651,10814784,934,363,98042,2176,14678
$$HAR,15:49:35,420279765,-936535010,320289,10814784,2073,363,98040,2175,14676
$$HAR,15:49:38,420279249,-936534719,317044,10814784,2073,9999,98043,2174,14682
$$HAR,15:49:41,420279781,-936534736,316802,10814784,1086,364,98042,2173,14676
$$HAR,15:49:44,420279668,-936534688,316467,10814784,762,364,98042,2171,14675
$$HAR,15:49:47,420280030,-936534593,315531,5540866,1106,364,98043,2170,14675
$$HAR,15:49:50,420279835,-936534587,315783,5540866,1301,365,98043,2169,14674
$$HAR,15:49:53,420279736,-936534816,316972,5540866,1366,365,98043,2167,14678
$$HAR,15:49:56,420279831,-936535186,319553,2207752,846,366,98043,2166,14677
$$HAR,15:49:59,420280513,-936535410,319906,35719864,1510,366,98042,2165,14672
$$HAR,15:50:02,420280934,-936535490,320380,35719864,1584,9999,98043,2164,14676
$$HAR,15:50:05,420281429,-936535545,319634,35719864,1681,541,98040,2162,14674
$$HAR,15:50:08,420282488,-936535310,315160,35719864,3130,540,98038,2161,14669
$$HAR,15:50:11,420283051,-936534869,309780,35719864,2856,538,98038,2160,14671
$$HAR,15:50:14,420283789,-936534571,306695,35719864,2856,9999,98036,2159,14670
$$HAR,15:50:17,420286958,-936535797,298184,35433236,6060,9999,98036,2157,14664
$$HAR,15:50:20,420285314,-936535166,292491,35716216,2660,368,98038,2156,14668
$$HAR,15:50:23,420283831,-936534963,297741,35716216,918,9999,98036,2155,14663
$$HAR,15:50:26,420282668,-936534917,301211,35716216,109,231,98036,2154,14672
$$HAR,15:50:29,420283700,-936535623,295716,35716216,1144,9999,98038,2152,14666
$$HAR,15:50:32,420285755,-936536214,290190,35716216,1775,231,98038,2151,14666
$$HAR,15:50:35,420286147,-936536582,289484,35716216,1775,9999,98040,2150,14670
$$HAR,15:50:38,420286540,-936536951,288777,35716216,1775,9999,98038,2149,14670
$$HAR,15:50:41,420286933,-936537319,288070,35716216,1775,9999,98038,2147,14663
$$HAR,15:50:44,420287195,-936537565,287599,35716216,0,9999,98040,2146,14662
$$HAR,15:50:47,420287195,-936537565,287599,35716216,0,9999,98040,2145,14662
$$HAR,15:50:50,420287195,-936537565,287599,35716216,0,9999,98036,2144,14663
$$HAR,15:50:53,420287195,-936537565,287599,35716216,0,9999,98038,2143,14663
$$HAR,15:50:56,420287195,-936537565,287599,35716216,0,9999,98036,2141,14662
$$HAR,15:50:59,420287195,-936537565,287599,35716216,0,9999,98040,2140,14662
$$HAR,15:51:02,420287195,-936537565,287599,35716216,0,9999,98038,2139,14660
$$HAR,15:51:05,420287195,-936537565,287599,35716216,0,9999,98036,2137,14659
$$HAR,15:51:08,420287195,-936537565,287599,35716216,0,9999,98038,2136,14659
$$HAR,15:51:11,420287195,-936537565,287599,35716216,0,9999,98038,2135,14658
$$HAR,15:51:14,420287195,-936537565,287599,35716216,0,9999,98038,2134,14658
$$HAR,15:51:17,420287195,-936537565,287599,35716216,0,9999,98040,2132,14656
$$HAR,15:51:20,420287195,-936537565,287599,35716216,0,9999,98040,2131,14651
$$HAR,15:51:23,420287195,-936537565,287599,35716216,0,9999,98038,2130,14656
$$HAR,15:51:26,420287195,-936537565,287599,35716216,0,9999,98042,2128,14656
$$HAR,15:51:29,420287195,-936537565,287599,35716216,0,9999,98042,2127,14656
$$HAR,15:51:32,420287195,-936537565,287599,35716216,0,9999,98040,2126,14655
$$HAR,15:51:35,420287195,-936537565,287599,35716216,0,9999,98040,2124,14653
$$HAR,15:51:38,420287195,-936537565,287599,35716216,0,9999,98036,2123,14653
$$HAR,15:51:41,420287195,-936537565,287599,35716216,0,9999,98036,2122,14652
$$HAR,15:51:44,420287195,-936537565,287599,35716216,0,9999,98038,2121,14657
$$HAR,15:51:47,420287195,-936537565,287599,35716216,0,9999,98038,2119,14652
$$HAR,15:51:50,420287195,-936537565,287599,35716216,0,9999,98036,2118,14651
$$HAR,15:51:53,420287195,-936537565,287599,35716216,0,9999,98036,2116,14650
$$HAR,15:51:56,420287195,-936537565,287599,35716216,0,9999,98040,2115,14648
$$HAR,15:51:59,420287195,-936537565,287599,35716216,0,9999,98038,2113,14648
$$HAR,15:52:02,420287195,-936537565,287599,35716216,0,9999,98038,2112,14649
$$HAR,15:52:05,420287195,-936537565,287599,35716216,0,9999,98042,2111,14648
$$HAR,15:52:08,420287195,-936537565,287599,35716216,0,9999,98042,2109,14647
$$HAR,15:52:11,420287195,-936537565,287599,35716216,0,9999,98040,2108,14647
$$HAR,15:52:14,420287195,-936537565,287599,35716216,0,9999,98042,2107,14642
$$HAR,15:52:17,420287195,-936537565,287599,35716216,0,9999,98042,2106,14640
$$HAR,15:52:20,420287195,-936537565,287599,35716216,0,9999,98038,2104,14645
$$HAR,15:52:23,420287195,-936537565,287599,35716216,0,9999,98040,2103,14640
$$HAR,15:52:26,420287195,-936537565,287599,35716216,0,9999,98038,2102,14643
$$HAR,15:52:29,420287195,-936537565,287599,35716216,0,9999,98038,2100,14643
$$HAR,15:52:32,420287195,-936537565,287599,35716216,0,9999,98038,2099,14637
$$HAR,15:52:35,420287195,-936537565,287599,35716216,0,9999,98038,2098,14642
$$HAR,15:52:38,420287195,-936537565,287599,35716216,0,9999,98040,2097,14641
$$HAR,15:52:41,420287195,-936537565,287599,35716216,0,9999,98038,2095,14641
$$HAR,15:52:44,420287195,-936537565,287599,35716216,0,9999,98036,2094,14636
$$HAR,15:52:47,420287195,-936537565,287599,35716216,0,9999,98038,2093,14635
$$HAR,15:52:50,420287195,-936537565,287599,35716216,0,9999,98038,2092,14635
$$HAR,15:52:53,420287195,-936537565,287599,35716216,0,9999,98038,2090,14634
$$HAR,15:52:56,420287195,-936537565,287599,35716216,0,9999,98038,2089,14634
$$HAR,15:52:59,420287195,-936537565,287599,35716216,0,9999,98038,2088,14638
$$HAR,15:53:02,420287195,-936537565,287599,35716216,0,9999,98038,2087,14632
$$HAR,15:53:05,420287195,-936537565,287599,35716216,0,9999,98038,2086,14631
$$HAR,15:53:08,420287195,-936537565,287599,35716216,0,9999,98034,2084,14630
$$HAR,15:53:11,420287195,-936537565,287599,35716216,0,9999,98034,2083,14630
$$HAR,15:53:14,420287195,-936537565,287599,35716216,0,9999,98034,2082,14630
$$HAR,15:53:17,420287195,-936537565,287599,35716216,0,9999,98034,2081,14635
$$HAR,15:53:20,420287195,-936537565,287599,35716216,0,9999,98034,2080,14631
$$HAR,15:53:23,420287195,-936537565,287599,35716216,0,9999,98036,2079,14629
$$HAR,15:53:26,420287195,-936537565,287599,35716216,0,9999,98034,2078,14629
$$HAR,15:53:29,420287195,-936537565,287599,35716216,0,9999,98034,2077,14628
$$HAR,15:53:32,420287195,-936537565,287599,35716216,0,9999,98036,2076,14628
$$HAR,15:53:35,420287195,-936537565,287599,35716216,0,9999,98034,2074,14627
$$HAR,15:53:38,420287195,-936537565,287599,35716216,0,9999,98036,2073,14626
$$HAR,15:53:41,420287195,-936537565,287599,35716216,0,9999,98034,2072,14626
$$HAR,15:53:44,420287195,-936537565,287599,35716216,0,9999,98034,2071,14620
$$HAR,15:53:47,420287195,-936537565,287599,35716216,0,9999,98034,2070,14624
$$HAR,15:53:50,420287195,-936537565,287599,35716216,0,9999,98036,2069,14624
$$HAR,15:53:53,420287195,-936537565,287599,35716216,0,9999,98036,2068,14624
$$HAR,15:53:56,420287195,-936537565,287599,35716216,0,9999,98034,2067,14624
$$HAR,15:53:59,420287195,-936537565,287599,35716216,0,9999,98036,2066,14618
$$HAR,15:54:02,420287195,-936537565,287599,35716216,0,9999,98034,2065,14623
$$HAR,15:54:05,420287195,-936537565,287599,35716216,0,9999,98036,2064,14617
$$HAR,15:54:08,420287195,-936537565,287599,35716216,0,9999,98036,2063,14622
$$HAR,15:54:11,420287195,-936537565,287599,35716216,0,9999,98038,2062,14616
$$HAR,15:54:14,420287195,-936537565,287599,35716216,0,9999,98036,2061,14616
$$HAR,15:54:17,420287195,-936537565,287599,35716216,0,9999,98038,2060,14612
$$HAR,15:54:20,420287195,-936537565,287599,35716216,0,9999,98038,2059,14615
$$HAR,15:54:23,420287195,-936537565,287599,35716216,0,9999,98040,2058,14611
$$HAR,15:54:26,420287195,-936537565,287599,35716216,0,9999,98040,2057,14615
$$HAR,15:54:29,420287195,-936537565,287599,35716216,0,9999,98042,2055,14613
$$HAR,15:54:32,420287195,-936537565,287599,35716216,0,9999,98042,2054,14613
$$HAR,15:54:35,418108613,-942183502,65679630,23628778,250521,405,98040,2053,14612
$$HAR,15:54:38,418070841,-942259314,66639955,23699808,251787,9999,98042,2052,14607
$$HAR,15:54:41,418034187,-942334737,67588473,23699808,251787,9999,98040,2051,14606
$$HAR,15:54:44,418006691,-942351098,68070375,21771082,205557,406,98040,2050,14606
$$HAR,15:54:47,417999629,-942365786,68249210,22062274,164903,407,98038,2049,14605
$$HAR,15:54:50,417980067,-942395859,68659960,22457526,152212,407,98038,2048,14606
$$HAR,15:54:53,417953000,-942428871,69185925,22308360,149764,233,98036,2047,14606
$$HAR,15:54:56,417924871,-942460994,69742653,22106004,146760,233,98036,2046,14604
$$HAR,15:54:59,417907153,-942485139,70213045,21960084,130676,1064,98032,2045,14604
$$HAR,15:55:02,417885906,-942512454,70744049,22018622,125397,9999,98034,2044,14604
$$HAR,15:55:05,417867353,-942547663,70911194,22143280,133465,317,98032,2043,14604
